"","ibgeID","cidade","estado","pop"
"1173","2408904","Parelhas","RN",21477
"1174","2408953","Rio do Fogo","RN",10848
"1175","2409100","Passa e Fica","RN",13277
"1176","2409209","Passagem","RN",3089
"1177","2409308","Patu","RN",12755
"1178","2409332","Santa Maria","RN",5551
"1179","2409407","Pau dos Ferros","RN",30394
"1180","2409506","Pedra Grande","RN",3237
"1181","2409605","Pedra Preta","RN",2458
"1182","2409704","Pedro Avelino","RN",6716
"1183","2409803","Pedro Velho","RN",14806
"1184","2409902","Pendências","RN",15129
"1185","2410009","Pilões","RN",3838
"1186","2410108","Poço Branco","RN",15413
"1187","2410207","Portalegre","RN",7867
"1188","2410256","Porto do Mangue","RN",6437
"1189","2410306","Serra Caiada","RN",10395
"1190","2410405","Pureza","RN",9621
"1191","2410504","Rafael Fernandes","RN",5098
"1192","2410603","Rafael Godeiro","RN",3201
"1193","2410702","Riacho da Cruz","RN",3579
"1194","2410801","Riacho de Santana","RN",4204
"1195","2410900","Riachuelo","RN",8128
"1196","2411007","Rodolfo Fernandes","RN",4467
"1197","2411056","Tibau","RN",4106
"1198","2411106","Ruy Barbosa","RN",3600
"1199","2411205","Santa Cruz","RN",39674
"1200","2411403","Santana do Matos","RN",12791
"1201","2411429","Santana do Seridó","RN",2680
"1202","2411502","Santo Antônio","RN",24136
"1203","2411601","São Bento do Norte","RN",2747
"1204","2411700","São Bento do Trairí","RN",4449
"1205","2411809","São Fernando","RN",3584
"1206","2411908","São Francisco do Oeste","RN",4228
"1207","2412005","São Gonçalo do Amarante","RN",102400
"1208","2412104","São João do Sabugi","RN",6193
"1209","2412203","São José de Mipibu","RN",43899
"1210","2412302","São José do Campestre","RN",12856
"1211","2412401","São José do Seridó","RN",4634
"1212","2412500","São Miguel","RN",23519
"1213","2412559","São Miguel do Gostoso","RN",10282
"1214","2412609","São Paulo do Potengi","RN",17579
"1215","2412708","São Pedro","RN",5971
"1216","2412807","São Rafael","RN",8202
"1217","2412906","São Tomé","RN",11055
"1218","2413003","São Vicente","RN",6424
"1219","2413102","Senador Elói de Souza","RN",6086
"1220","2413201","Senador Georgino Avelino","RN",4440
"1221","2413300","Serra de São Bento","RN",5762
"1222","2413359","Serra do Mel","RN",11938
"1223","2413409","Serra Negra do Norte","RN",8078
"1224","2413508","Serrinha","RN",6229
"1225","2413557","Serrinha dos Pintos","RN",4800
"1226","2413607","Severiano Melo","RN",2440
"1227","2413706","Sítio Novo","RN",5522
"1228","2413805","Taboleiro Grande","RN",2566
"1229","2413904","Taipu","RN",12279
"1230","2414001","Tangará","RN",15727
"1231","2414100","Tenente Ananias","RN",10786
"1232","2414159","Tenente Laurentino Cruz","RN",5952
"1233","2414209","Tibau do Sul","RN",14180
"1234","2414308","Timbaúba dos Batistas","RN",2414
"1235","2414407","Touros","RN",33287
"1236","2414456","Triunfo Potiguar","RN",3237
"1237","2414506","Umarizal","RN",10555
"1238","2414605","Upanema","RN",14659
"1239","2414704","Várzea","RN",5500
"1240","2414753","Venha-Ver","RN",4177
"1241","2414803","Vera Cruz","RN",12481
"1242","2414902","Viçosa","RN",1718
"1243","2415008","Vila Flor","RN",3170
"1244","2500106","Água Branca","PB",10234
"1245","2500205","Aguiar","PB",5640
"1246","2500304","Alagoa Grande","PB",28496
"1247","2500403","Alagoa Nova","PB",20849
"1248","2500502","Alagoinha","PB",14489
"1249","2500536","Alcantil","PB",5492
"1250","2500577","Algodão de Jandaíra","PB",2567
"1251","2500601","Alhandra","PB",19588
"1252","2500700","São João do Rio do Peixe","PB",18034
"1253","2500734","Amparo","PB",2238
"1254","2500775","Aparecida","PB",8347
"1255","2500809","Araçagi","PB",16987
"1256","2500908","Arara","PB",13470
"1257","2501005","Araruna","PB",20312
"1258","2501104","Areia","PB",22819
"1259","2501153","Areia de Baraúnas","PB",2128
"1260","2501203","Areial","PB",6998
"1261","2501302","Aroeiras","PB",19153
"1262","2501351","Assunção","PB",3990
"1263","2501401","Baía da Traição","PB",8993
"1264","2501500","Bananeiras","PB",21318
"1265","2501534","Baraúna","PB",4892
"1266","2501575","Barra de Santana","PB",8359
"1267","2501609","Barra de Santa Rosa","PB",15384
"1268","2501708","Barra de São Miguel","PB",6036
"1269","2501807","Bayeux","PB",96880
"1270","2501906","Belém","PB",17676
"1271","2502003","Belém do Brejo do Cruz","PB",7342
"1272","2502052","Bernardino Batista","PB",3501
"1273","2502102","Boa Ventura","PB",5366
"1274","2502151","Boa Vista","PB",7051
"1275","2502201","Bom Jesus","PB",2561
"1276","2502300","Bom Sucesso","PB",4975
"1277","2502409","Bonito de Santa Fé","PB",11917
"1278","2502508","Boqueirão","PB",17804
"1279","2502607","Igaracy","PB",6117
"1280","2502706","Borborema","PB",5263
"1281","2502805","Brejo do Cruz","PB",14122
"1282","2502904","Brejo dos Santos","PB",6449
"1283","2503001","Caaporã","PB",21828
"1284","2503100","Cabaceiras","PB",5611
"1285","2503209","Cabedelo","PB",67736
"1286","2503308","Cachoeira dos Índios","PB",10244
"1287","2503407","Cacimba de Areia","PB",3682
"1288","2503506","Cacimba de Dentro","PB",17187
"1289","2503555","Cacimbas","PB",7173
"1290","2503605","Caiçara","PB",7201
"1291","2503704","Cajazeiras","PB",61993
"1292","2503753","Cajazeirinhas","PB",3193
"1293","2503803","Caldas Brandão","PB",6014
"1294","2503902","Camalaú","PB",6013
"1295","2504009","Campina Grande","PB",409731
"1296","2504033","Capim","PB",6523
"1297","2504074","Caraúbas","PB",4162
"1298","2504108","Carrapateira","PB",2659
"1299","2504157","Casserengue","PB",7468
"1300","2504207","Catingueira","PB",4932
"1301","2504306","Catolé do Rocha","PB",30546
"1302","2504355","Caturité","PB",4852
"1303","2504405","Conceição","PB",18982
"1304","2504504","Condado","PB",6654
"1305","2504603","Conde","PB",24670
"1306","2504702","Congo","PB",4786
"1307","2504801","Coremas","PB",15445
"1308","2504850","Coxixola","PB",1921
"1309","2504900","Cruz do Espírito Santo","PB",17319
"1310","2505006","Cubati","PB",7797
"1311","2505105","Cuité","PB",20338
"1312","2505204","Cuitegi","PB",6803
"1313","2505238","Cuité de Mamanguape","PB",6353
"1314","2505279","Curral de Cima","PB",5227
"1315","2505303","Curral Velho","PB",2516
"1316","2505352","Damião","PB",5330
"1317","2505402","Desterro","PB",8297
"1318","2505501","Vista Serrana","PB",3798
"1319","2505600","Diamante","PB",6552
"1320","2505709","Dona Inês","PB",10453
"1321","2505808","Duas Estradas","PB",3596
"1322","2505907","Emas","PB",3522
"1323","2506004","Esperança","PB",33007
"1324","2506103","Fagundes","PB",11253
"1325","2506202","Frei Martinho","PB",2989
"1326","2506251","Gado Bravo","PB",8316
"1327","2506301","Guarabira","PB",58833
"1328","2506400","Gurinhém","PB",14129
"1329","2506509","Gurjão","PB",3428
"1330","2506608","Ibiara","PB",5929
"1331","2506707","Imaculada","PB",11819
"1332","2506806","Ingá","PB",18103
"1333","2506905","Itabaiana","PB",24477
"1334","2507002","Itaporanga","PB",24692
"1335","2507101","Itapororoca","PB",18664
"1336","2507200","Itatuba","PB",10962
"1337","2507309","Jacaraú","PB",14431
"1338","2507408","Jericó","PB",7739
"1339","2507507","João Pessoa","PB",809015
"1340","2507606","Juarez Távora","PB",7936
"1341","2507705","Juazeirinho","PB",18171
"1342","2507804","Junco do Seridó","PB",7150
"1343","2507903","Juripiranga","PB",10756
"1344","2508000","Juru","PB",9867
"1345","2508109","Lagoa","PB",4666
"1346","2508208","Lagoa de Dentro","PB",7719
"1347","2508307","Lagoa Seca","PB",27503
"1348","2508406","Lastro","PB",2737
"1349","2508505","Livramento","PB",7256
"1350","2508554","Logradouro","PB",4332
"1351","2508604","Lucena","PB",13080
"1352","2508703","Mãe d'Água","PB",4009
"1353","2508802","Malta","PB",5759
"1354","2508901","Mamanguape","PB",44882
"1355","2509008","Manaíra","PB",10955
"1356","2509057","Marcação","PB",8558
"1357","2509107","Mari","PB",21837
"1358","2509156","Marizópolis","PB",6617
"1359","2509206","Massaranduba","PB",13918
"1360","2509305","Mataraca","PB",8434
"1361","2509339","Matinhas","PB",4500
"1362","2509370","Mato Grosso","PB",2908
"1363","2509396","Maturéia","PB",6569
"1364","2509404","Mogeiro","PB",13284
"1365","2509503","Montadas","PB",5669
"1366","2509602","Monte Horebe","PB",4816
"1367","2509701","Monteiro","PB",33222
"1368","2509800","Mulungu","PB",9902
"1369","2509909","Natuba","PB",10454
"1370","2510006","Nazarezinho","PB",7301
"1371","2510105","Nova Floresta","PB",10638
"1372","2510204","Nova Olinda","PB",5949
"1373","2510303","Nova Palmeira","PB",4906
"1374","2510402","Olho d'Água","PB",6526
"1375","2510501","Olivedos","PB",3932
"1376","2510600","Ouro Velho","PB",3039
"1377","2510659","Parari","PB",1771
"1378","2510709","Passagem","PB",2419
"1379","2510808","Patos","PB",107605
"1380","2510907","Paulista","PB",12347
"1381","2511004","Pedra Branca","PB",3801
"1382","2511103","Pedra Lavrada","PB",7843
"1383","2511202","Pedras de Fogo","PB",28458
"1384","2511301","Piancó","PB",16075
"1385","2511400","Picuí","PB",18703
"1386","2511509","Pilar","PB",11917
"1387","2511608","Pilões","PB",6635
"1388","2511707","Pilõezinhos","PB",4976
"1389","2511806","Pirpirituba","PB",10579
"1390","2511905","Pitimbu","PB",19065
"1391","2512002","Pocinhos","PB",18564
"1392","2512036","Poço Dantas","PB",3888
"1393","2512077","Poço de José de Moura","PB",4307
"1394","2512101","Pombal","PB",32801
"1395","2512200","Prata","PB",4209
"1396","2512309","Princesa Isabel","PB",23345
"1397","2512408","Puxinanã","PB",13680
"1398","2512507","Queimadas","PB",43967
"1399","2512606","Quixaba","PB",1956
"1400","2512705","Remígio","PB",19621
"1401","2512721","Pedro Régis","PB",6089
"1402","2512747","Riachão","PB",3588
"1403","2512754","Riachão do Bacamarte","PB",4521
"1404","2512762","Riachão do Poço","PB",4509
"1405","2512788","Riacho de Santo Antônio","PB",1948
"1406","2512804","Riacho dos Cavalos","PB",8526
"1407","2512903","Rio Tinto","PB",24176
"1408","2513000","Salgadinho","PB",3885
"1409","2513109","Salgado de São Félix","PB",12140
"1410","2513158","Santa Cecília","PB",6558
"1411","2513208","Santa Cruz","PB",6583
"1412","2513307","Santa Helena","PB",5889
"1413","2513356","Santa Inês","PB",3595
"1414","2513406","Santa Luzia","PB",15382
"1415","2513505","Santana de Mangueira","PB",5162
"1416","2513604","Santana dos Garrotes","PB",7031
"1417","2513653","Joca Claudino","PB",2636
"1418","2513703","Santa Rita","PB",136586
"1419","2513802","Santa Teresinha","PB",4573
"1420","2513851","Santo André","PB",2521
"1421","2513901","São Bento","PB",34031
"1422","2513927","São Bentinho","PB",4529
"1423","2513943","São Domingos do Cariri","PB",2615
"1424","2513968","São Domingos","PB",3073
"1425","2513984","São Francisco","PB",3392
"1426","2514008","São João do Cariri","PB",4199
"1427","2514107","São João do Tigre","PB",4422
"1428","2514206","São José da Lagoa Tapada","PB",7630
"1429","2514305","São José de Caiana","PB",6359
"1430","2514404","São José de Espinharas","PB",4682
"1431","2514453","São José dos Ramos","PB",5957
"1432","2514503","São José de Piranhas","PB",20251
"1433","2514552","São José de Princesa","PB",4003
"1434","2514602","São José do Bonfim","PB",3557
"1435","2514651","São José do Brejo do Cruz","PB",1801
"1436","2514701","São José do Sabugi","PB",4141
"1437","2514800","São José dos Cordeiros","PB",3628
"1438","2514909","São Mamede","PB",7724
"1439","2515005","São Miguel de Taipu","PB",7368
"1440","2515104","São Sebastião de Lagoa de Roça","PB",11661
"1441","2515203","São Sebastião do Umbuzeiro","PB",3489
"1442","2515302","Sapé","PB",52625
"1443","2515401","São Vicente do Seridó","PB",10775
"1444","2515500","Serra Branca","PB",13699
"1445","2515609","Serra da Raiz","PB",3148
"1446","2515708","Serra Grande","PB",2909
"1447","2515807","Serra Redonda","PB",7041
"1448","2515906","Serraria","PB",6099
"1449","2515930","Sertãozinho","PB",5024
"1450","2515971","Sobrado","PB",7783
"1451","2516003","Solânea","PB",26407
"1452","2516102","Soledade","PB",14989
"1453","2516151","Sossêgo","PB",3555
"1454","2516201","Sousa","PB",69444
"1455","2516300","Sumé","PB",16966
"1456","2516409","Tacima","PB",10911
"1457","2516508","Taperoá","PB",15376
"1458","2516607","Tavares","PB",14726
"1459","2516706","Teixeira","PB",15161
"1460","2516755","Tenório","PB",3058
"1461","2516805","Triunfo","PB",9455
"1462","2516904","Uiraúna","PB",15242
"1463","2517001","Umbuzeiro","PB",9907
"1464","2517100","Várzea","PB",2810
"1465","2517209","Vieirópolis","PB",5348
"1466","2517407","Zabelê","PB",2240
"1467","2600054","Abreu e Lima","PE",99990
"1468","2600104","Afogados da Ingazeira","PE",37259
"1469","2600203","Afrânio","PE",19635
"1470","2600302","Agrestina","PE",24885
"1471","2600401","Água Preta","PE",36771
"1472","2600500","Águas Belas","PE",43443
"1473","2600609","Alagoinha","PE",14636
"1474","2600708","Aliança","PE",38386
"1475","2600807","Altinho","PE",22972
"1476","2600906","Amaraji","PE",22829
"1477","2601003","Angelim","PE",11150
"1478","2601052","Araçoiaba","PE",20524
"1479","2601102","Araripina","PE",84418
"1480","2601201","Arcoverde","PE",74338
"1481","2601300","Barra de Guabiraba","PE",14385
"1482","2601409","Barreiros","PE",42659
"1483","2601508","Belém de Maria","PE",12073
"1484","2601607","Belém do São Francisco","PE",20729
"1485","2601706","Belo Jardim","PE",76439
"1486","2601805","Betânia","PE",12719
"1487","2601904","Bezerros","PE",60798
"1488","2602001","Bodocó","PE",38146
"1489","2602100","Bom Conselho","PE",48554
"1490","2602209","Bom Jardim","PE",39184
"1491","2602308","Bonito","PE",38134
"1492","2602407","Brejão","PE",8993
"1493","2602506","Brejinho","PE",7487
"1494","2602605","Brejo da Madre de Deus","PE",50742
"1495","2602704","Buenos Aires","PE",13155
"1496","2602803","Buíque","PE",58378
"1497","2602902","Cabo de Santo Agostinho","PE",207048
"1498","2603009","Cabrobó","PE",34221
"1499","2603108","Cachoeirinha","PE",20380
"1500","2603207","Caetés","PE",28739
"1501","2603306","Calçado","PE",11053
"1502","2603405","Calumbi","PE",5750
"1503","2603454","Camaragibe","PE",157828
"1504","2603504","Camocim de São Félix","PE",18765
"1505","2603603","Camutanga","PE",8551
"1506","2603702","Canhotinho","PE",24804
"1507","2603801","Capoeiras","PE",20048
"1508","2603900","Carnaíba","PE",19551
"1509","2603926","Carnaubeira da Penha","PE",12932
"1510","2604007","Carpina","PE",83641
"1511","2604106","Caruaru","PE",361118
"1512","2604155","Casinhas","PE",14341
"1513","2604205","Catende","PE",42892
"1514","2604304","Cedro","PE",11807
"1515","2604403","Chã de Alegria","PE",13518
"1516","2604502","Chã Grande","PE",21698
"1517","2604601","Condado","PE",26421
"1518","2604700","Correntes","PE",18207
"1519","2604809","Cortês","PE",12578
"1520","2604908","Cumaru","PE",10906
"1521","2605004","Cupira","PE",24107
"1522","2605103","Custódia","PE",37111
"1523","2605152","Dormentes","PE",18908
"1524","2605202","Escada","PE",68875
"1525","2605301","Exu","PE",31825
"1526","2605400","Feira Nova","PE",22131
"1527","2605459","Fernando de Noronha","PE",3061
"1528","2605509","Ferreiros","PE",12123
"1529","2605608","Flores","PE",22624
"1530","2605707","Floresta","PE",32873
"1531","2605806","Frei Miguelinho","PE",15457
"1532","2605905","Gameleira","PE",31052
"1533","2606002","Garanhuns","PE",139788
"1534","2606101","Glória do Goitá","PE",30604
"1535","2606200","Goiana","PE",79758
"1536","2606309","Granito","PE",7486
"1537","2606408","Gravatá","PE",84074
"1538","2606507","Iati","PE",19197
"1539","2606606","Ibimirim","PE",29235
"1540","2606705","Ibirajuba","PE",7762
"1541","2606804","Igarassu","PE",117019
"1542","2606903","Iguaracy","PE",12228
"1543","2607000","Inajá","PE",23247
"1544","2607109","Ingazeira","PE",4548
"1545","2607208","Ipojuca","PE",96204
"1546","2607307","Ipubi","PE",30854
"1547","2607406","Itacuruba","PE",4918
"1548","2607505","Itaíba","PE",26349
"1549","2607604","Ilha de Itamaracá","PE",26258
"1550","2607653","Itambé","PE",36447
"1551","2607703","Itapetim","PE",13616
"1552","2607752","Itapissuma","PE",26651
"1553","2607802","Itaquitinga","PE",16955
"1554","2607901","Jaboatão dos Guararapes","PE",702298
"1555","2607950","Jaqueira","PE",11656
"1556","2608008","Jataúba","PE",17150
"1557","2608057","Jatobá","PE",14796
"1558","2608107","João Alfredo","PE",33822
"1559","2608206","Joaquim Nabuco","PE",16023
"1560","2608255","Jucati","PE",11424
"1561","2608305","Jupi","PE",14836
"1562","2608404","Jurema","PE",15378
"1563","2608453","Lagoa do Carro","PE",18071
"1564","2608503","Lagoa de Itaenga","PE",21429
"1565","2608602","Lagoa do Ouro","PE",13145
"1566","2608701","Lagoa dos Gatos","PE",16290
"1567","2608750","Lagoa Grande","PE",25601
"1568","2608800","Lajedo","PE",40288
"1569","2608909","Limoeiro","PE",56250
"1570","2609006","Macaparana","PE",25376
"1571","2609105","Machados","PE",16088
"1572","2609154","Manari","PE",21434
"1573","2609204","Maraial","PE",11345
"1574","2609303","Mirandiba","PE",15390
"1575","2609402","Moreno","PE",62784
"1576","2609501","Nazaré da Mata","PE",32471
"1577","2609600","Olinda","PE",392482
"1578","2609709","Orobó","PE",23884
"1579","2609808","Orocó","PE",14991
"1580","2609907","Ouricuri","PE",69459
"1581","2610004","Palmares","PE",63250
"1582","2610103","Palmeirina","PE",7693
"1583","2610202","Panelas","PE",26474
"1584","2610301","Paranatama","PE",11523
"1585","2610400","Parnamirim","PE",22010
"1586","2610509","Passira","PE",28933
"1587","2610608","Paudalho","PE",56506
"1588","2610707","Paulista","PE",331774
"1589","2610806","Pedra","PE",22617
"1590","2610905","Pesqueira","PE",67395
"1591","2611002","Petrolândia","PE",36548
"1592","2611101","Petrolina","PE",349145
"1593","2611200","Poção","PE",11302
"1594","2611309","Pombos","PE",27091
"1595","2611408","Primavera","PE",14966
"1596","2611507","Quipapá","PE",26037
"1597","2611533","Quixaba","PE",6813
"1598","2611606","Recife","PE",1645727
"1599","2611705","Riacho das Almas","PE",20546
"1600","2611804","Ribeirão","PE",47415
"1601","2611903","Rio Formoso","PE",23535
"1602","2612000","Sairé","PE",9932
"1603","2612109","Salgadinho","PE",10919
"1604","2612208","Salgueiro","PE",60930
"1605","2612307","Saloá","PE",15843
"1606","2612406","Sanharó","PE",26462
"1607","2612455","Santa Cruz","PE",15398
"1608","2612471","Santa Cruz da Baixa Verde","PE",12592
"1609","2612505","Santa Cruz do Capibaribe","PE",107937
"1610","2612554","Santa Filomena","PE",14477
"1611","2612604","Santa Maria da Boa Vista","PE",41931
"1612","2612703","Santa Maria do Cambucá","PE",14137
"1613","2612802","Santa Terezinha","PE",11815
"1614","2612901","São Benedito do Sul","PE",15895
"1615","2613008","São Bento do Una","PE",59504
"1616","2613107","São Caitano","PE",37245
"1617","2613206","São João","PE",22793
"1618","2613305","São Joaquim do Monte","PE",21356
"1619","2613404","São José da Coroa Grande","PE",21298
"1620","2613503","São José do Belmonte","PE",33959
"1621","2613602","São José do Egito","PE",33951
"1622","2613701","São Lourenço da Mata","PE",113230
"1623","2613800","São Vicente Férrer","PE",18018
"1624","2613909","Serra Talhada","PE",86350
"1625","2614006","Serrita","PE",19165
"1626","2614105","Sertânia","PE",35907
"1627","2614204","Sirinhaém","PE",45865
"1628","2614303","Moreilândia","PE",11270
"1629","2614402","Solidão","PE",6007
"1630","2614501","Surubim","PE",65089
"1631","2614600","Tabira","PE",28534
"1632","2614709","Tacaimbó","PE",12874
"1633","2614808","Tacaratu","PE",25765
"1634","2614857","Tamandaré","PE",23388
"1635","2615003","Taquaritinga do Norte","PE",28775
"1636","2615102","Terezinha","PE",7169
"1637","2615201","Terra Nova","PE",10096
"1638","2615300","Timbaúba","PE",53022
"1639","2615409","Toritama","PE",45219
"1640","2615508","Tracunhaém","PE",13769
"1641","2615607","Trindade","PE",30521
"1642","2615706","Triunfo","PE",15254
"1643","2615805","Tupanatinga","PE",27304
"1644","2615904","Tuparetama","PE",8202
"1645","2616001","Venturosa","PE",18482
"1646","2616100","Verdejante","PE",9534
"1647","2616183","Vertente do Lério","PE",7618
"1648","2616209","Vertentes","PE",20731
"1649","2616308","Vicência","PE",32643
"1650","2616407","Vitória de Santo Antão","PE",138757
"1651","2616506","Xexéu","PE",14725
"1652","2700102","Água Branca","AL",20196
"1653","2700201","Anadia","AL",17545
"1654","2700300","Arapiraca","AL",231747
"1655","2700409","Atalaia","AL",47185
"1656","2700508","Barra de Santo Antônio","AL",15932
"1657","2700607","Barra de São Miguel","AL",8322
"1658","2700706","Batalha","AL",18232
"1659","2700805","Belém","AL",4344
"1660","2700904","Belo Monte","AL",6704
"1661","2701001","Boca da Mata","AL",27281
"1662","2701100","Branquinha","AL",10494
"1663","2701209","Cacimbinhas","AL",10858
"1664","2701308","Cajueiro","AL",21264
"1665","2701357","Campestre","AL",6936
"1666","2701407","Campo Alegre","AL",57063
"1667","2701506","Campo Grande","AL",9558
"1668","2701605","Canapi","AL",17722
"1669","2701704","Capela","AL",17053
"1670","2701803","Carneiros","AL",9081
"1671","2701902","Chã Preta","AL",7311
"1672","2702009","Coité do Nóia","AL",10693
"1673","2702108","Colônia Leopoldina","AL",21698
"1674","2702207","Coqueiro Seco","AL",5845
"1675","2702306","Coruripe","AL",56933
"1676","2702355","Craíbas","AL",24219
"1677","2702405","Delmiro Gouveia","AL",52016
"1678","2702504","Dois Riachos","AL",11075
"1679","2702553","Estrela de Alagoas","AL",18205
"1680","2702603","Feira Grande","AL",22166
"1681","2702702","Feliz Deserto","AL",4754
"1682","2702801","Flexeiras","AL",12790
"1683","2702900","Girau do Ponciano","AL",40917
"1684","2703007","Ibateguara","AL",15616
"1685","2703106","Igaci","AL",25631
"1686","2703205","Igreja Nova","AL",24499
"1687","2703304","Inhapi","AL",18385
"1688","2703403","Jacaré dos Homens","AL",5253
"1689","2703502","Jacuípe","AL",7021
"1690","2703601","Japaratinga","AL",8361
"1691","2703700","Jaramataia","AL",5770
"1692","2703759","Jequiá da Praia","AL",11580
"1693","2703809","Joaquim Gomes","AL",23993
"1694","2703908","Jundiá","AL",4155
"1695","2704005","Junqueiro","AL",24727
"1696","2704104","Lagoa da Canoa","AL",17852
"1697","2704203","Limoeiro de Anadia","AL",28635
"1698","2704302","Maceió","AL",1018948
"1699","2704401","Major Isidoro","AL",19804
"1700","2704500","Maragogi","AL",32704
"1701","2704609","Maravilha","AL",9163
"1702","2704708","Marechal Deodoro","AL",51901
"1703","2704807","Maribondo","AL",13264
"1704","2704906","Mar Vermelho","AL",3514
"1705","2705002","Mata Grande","AL",25216
"1706","2705101","Matriz de Camaragibe","AL",24642
"1707","2705200","Messias","AL",17856
"1708","2705309","Minador do Negrão","AL",5329
"1709","2705408","Monteirópolis","AL",7159
"1710","2705507","Murici","AL",28236
"1711","2705606","Novo Lino","AL",12690
"1712","2705705","Olho d'Água das Flores","AL",21688
"1713","2705804","Olho d'Água do Casado","AL",9373
"1714","2705903","Olho d'Água Grande","AL",5123
"1715","2706000","Olivença","AL",11624
"1716","2706109","Ouro Branco","AL",11496
"1717","2706208","Palestina","AL",5011
"1718","2706307","Palmeira dos Índios","AL",73218
"1719","2706406","Pão de Açúcar","AL",24399
"1720","2706422","Pariconha","AL",10533
"1721","2706448","Paripueira","AL",13176
"1722","2706505","Passo de Camaragibe","AL",15245
"1723","2706604","Paulo Jacinto","AL",7564
"1724","2706703","Penedo","AL",63683
"1725","2706802","Piaçabuçu","AL",17827
"1726","2706901","Pilar","AL",35111
"1727","2707008","Pindoba","AL",2908
"1728","2707107","Piranhas","AL",25039
"1729","2707206","Poço das Trincheiras","AL",14386
"1730","2707305","Porto Calvo","AL",27165
"1731","2707404","Porto de Pedras","AL",7786
"1732","2707503","Porto Real do Colégio","AL",20066
"1733","2707602","Quebrangulo","AL",11294
"1734","2707701","Rio Largo","AL",75120
"1735","2707800","Roteiro","AL",6664
"1736","2707909","Santa Luzia do Norte","AL",7296
"1737","2708006","Santana do Ipanema","AL",47654
"1738","2708105","Santana do Mundaú","AL",10740
"1739","2708204","São Brás","AL",6961
"1740","2708303","São José da Laje","AL",23927
"1741","2708402","São José da Tapera","AL",32260
"1742","2708501","São Luís do Quitunde","AL",34555
"1743","2708600","São Miguel dos Campos","AL",61251
"1744","2708709","São Miguel dos Milagres","AL",7951
"1745","2708808","São Sebastião","AL",34152
"1746","2708907","Satuba","AL",13828
"1747","2708956","Senador Rui Palmeira","AL",13870
"1748","2709004","Tanque d'Arca","AL",6162
"1749","2709103","Taquarana","AL",19980
"1750","2709152","Teotônio Vilela","AL",44169
"1751","2709202","Traipu","AL",27715
"1752","2709301","União dos Palmares","AL",65611
"1753","2709400","Viçosa","AL",25733
"1754","2800100","Amparo de São Francisco","SE",2374
"1755","2800209","Aquidabã","SE",21563
"1756","2800308","Aracaju","SE",657013
"1757","2800407","Arauá","SE",10056
"1758","2800506","Areia Branca","SE",18542
"1759","2800605","Barra dos Coqueiros","SE",30407
"1760","2800670","Boquim","SE",26816
"1761","2800704","Brejo Grande","SE",8309
"1762","2801009","Campo do Brito","SE",18109
"1763","2801108","Canhoba","SE",4008
"1764","2801207","Canindé de São Francisco","SE",29900
"1765","2801306","Capela","SE",34213
"1766","2801405","Carira","SE",22082
"1767","2801504","Carmópolis","SE",16634
"1768","2801603","Cedro de São João","SE",5897
"1769","2801702","Cristinápolis","SE",17874
"1770","2801900","Cumbe","SE",3987
"1771","2802007","Divina Pastora","SE",5138
"1772","2802106","Estância","SE",69184
"1773","2802205","Feira Nova","SE",5584
"1774","2802304","Frei Paulo","SE",15421
"1775","2802403","Gararu","SE",11604
"1776","2802502","General Maynard","SE",3346
"1777","2802601","Gracho Cardoso","SE",5818
"1778","2802700","Ilha das Flores","SE",8520
"1779","2802809","Indiaroba","SE",17957
"1780","2802908","Itabaiana","SE",95427
"1781","2803005","Itabaianinha","SE",41928
"1782","2803104","Itabi","SE",4903
"1783","2803203","Itaporanga d'Ajuda","SE",34356
"1784","2803302","Japaratuba","SE",18743
"1785","2803401","Japoatã","SE",13434
"1786","2803500","Lagarto","SE",104408
"1787","2803609","Laranjeiras","SE",29826
"1788","2803708","Macambira","SE",6919
"1789","2803807","Malhada dos Bois","SE",3682
"1790","2803906","Malhador","SE",12618
"1791","2804003","Maruim","SE",17213
"1792","2804102","Moita Bonita","SE",11335
"1793","2804201","Monte Alegre de Sergipe","SE",15031
"1794","2804300","Muribeca","SE",7625
"1795","2804409","Neópolis","SE",18719
"1796","2804458","Nossa Senhora Aparecida","SE",8796
"1797","2804508","Nossa Senhora da Glória","SE",36924
"1798","2804607","Nossa Senhora das Dores","SE",26629
"1799","2804706","Nossa Senhora de Lourdes","SE",6483
"1800","2804805","Nossa Senhora do Socorro","SE",183628
"1801","2804904","Pacatuba","SE",14428
"1802","2805000","Pedra Mole","SE",3261
"1803","2805109","Pedrinhas","SE",9602
"1804","2805208","Pinhão","SE",6576
"1805","2805307","Pirambu","SE",9280
"1806","2805406","Poço Redondo","SE",34775
"1807","2805505","Poço Verde","SE",23728
"1808","2805604","Porto da Folha","SE",28596
"1809","2805703","Propriá","SE",29626
"1810","2805802","Riachão do Dantas","SE",19805
"1811","2805901","Riachuelo","SE",10213
"1812","2806008","Ribeirópolis","SE",18652
"1813","2806107","Rosário do Catete","SE",10855
"1814","2806206","Salgado","SE",19998
"1815","2806305","Santa Luzia do Itanhy","SE",14035
"1816","2806404","Santana do São Francisco","SE",7780
"1817","2806503","Santa Rosa de Lima","SE",3913
"1818","2806602","Santo Amaro das Brotas","SE",12102
"1819","2806701","São Cristóvão","SE",90072
"1820","2806800","São Domingos","SE",11137
"1821","2806909","São Francisco","SE",3724
"1822","2807006","São Miguel do Aleixo","SE",3930
